familyID	type	detail	Protein_names	Gene_names	Tax	TaxID	Rep_Tax	Rep_TaxID	UniProtKB	unirefID
Cluster_1044	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1045	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1046	UniRef90_GO	GO:0004252;GO:0016021	Rhomboid family intramembrane serine protease	CDL23_14110{ECO:0000313|EMBL:PLT71872.1},CDL25_08575	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NSH1	UniRef90_A0A2N5NSH1
Cluster_1046	UniRef90_PfamDomain	PF01694	Rhomboid family intramembrane serine protease	CDL23_14110{ECO:0000313|EMBL:PLT71872.1},CDL25_08575	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NSH1	UniRef90_A0A2N5NSH1
Cluster_1047	UniRef90_GO	GO:0016740	Phosphoserine phosphatase/homoserine phosphotransferase bifunctional protein	BN584_01148{ECO:0000313|EMBL:CDE69759.1}	Clostridiales	186802	Clostridium sp. CAG:277	1262790	R7K0P1	UniRef90_R7K0P1
Cluster_1048	UniRef90_GO	GO:0016021	Uncharacterized protein	ERS852580_02820{ECO:0000313|EMBL:CUN24177.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173VD97	UniRef90_A0A173VD97
Cluster_1049	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	ERS852417_03017{ECO:0000313|EMBL:CUO75130.1}	Lachnospiraceae	186803	[Eubacterium] rectale	39491	A0A174HPX1	UniRef90_A0A174HPX1
Cluster_105	UniRef90_GO	GO:0016021	Uncharacterized protein	HMPREF0991_01830{ECO:0000313|EMBL:EGN47915.1}	Clostridiales	186802	Lachnospiraceae bacterium 2_1_58FAA	658082	F7JXC5	UniRef90_F7JXC5
Cluster_1050	UniRef90_GO	GO:0016787	HAD family phosphatase	CDL25_16350{ECO:0000313|EMBL:PLT65926.1},DXC31_01825	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NWJ7	UniRef90_A0A2N5NWJ7
Cluster_1051	UniRef90_PfamDomain	PF03413	Uncharacterized protein	CDL25_09500{ECO:0000313|EMBL:PLT68663.1},CDL26_11520	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P953	UniRef90_A0A2N5P953
Cluster_1051	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	CDL25_09500{ECO:0000313|EMBL:PLT68663.1},CDL26_11520	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P953	UniRef90_A0A2N5P953
Cluster_1052	UniRef90_PfamDomain	PF13673	GNAT family N-acetyltransferase	DW951_04650{ECO:0000313|EMBL:RHA05736.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395ZI31	UniRef90_A0A395ZI31
Cluster_1052	UniRef90_uncharacterized	UniRef90_uncharacterized	GNAT family N-acetyltransferase	DW951_04650{ECO:0000313|EMBL:RHA05736.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395ZI31	UniRef90_A0A395ZI31
Cluster_1053	UniRef90_uncharacterized	UniRef90_uncharacterized	DUF1653 domain-containing protein	DXB99_09510{ECO:0000313|EMBL:RGM71162.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A3E4Y8X6	UniRef90_A0A3E4Y8X6
Cluster_1054	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1055	UniRef90_GO	GO:0016021	Uncharacterized protein	CDL25_04060{ECO:0000313|EMBL:PLT69967.1},DXC31_00970	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P496	UniRef90_A0A2N5P496
Cluster_1056	UniRef90_GO	GO:0016301	Guanylate kinase	CDL27_14785{ECO:0000313|EMBL:PLT57973.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NM26	UniRef90_A0A2N5NM26
Cluster_1056	UniRef90_PfamDomain	PF00625	Guanylate kinase	CDL27_14785{ECO:0000313|EMBL:PLT57973.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NM26	UniRef90_A0A2N5NM26
Cluster_1057	UniRef90_GO	GO:0010181	Uncharacterized protein	HMPREF0991_00233{ECO:0000313|EMBL:EGN49899.1}	Clostridiales	186802	Lachnospiraceae bacterium 2_1_58FAA	658082	F7JSJ3	UniRef90_F7JSJ3
Cluster_1057	UniRef90_PfamDomain	PF01613	Uncharacterized protein	HMPREF0991_00233{ECO:0000313|EMBL:EGN49899.1}	Clostridiales	186802	Lachnospiraceae bacterium 2_1_58FAA	658082	F7JSJ3	UniRef90_F7JSJ3
Cluster_1058	UniRef90_GO	GO:0005524;GO:0015991;GO:0033178;GO:0042777;GO:0046933;GO:0046961	V-type proton ATPase subunit E	atpE{ECO:0000256|HAMAP-Rule:MF_00311};CDL20_06565{ECO:0000313|EMBL:PLT87402.1},CDL23_10790	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PKP6	UniRef90_A0A2N5PKP6
Cluster_1058	UniRef90_PfamDomain	PF01991	V-type proton ATPase subunit E	atpE{ECO:0000256|HAMAP-Rule:MF_00311};CDL20_06565{ECO:0000313|EMBL:PLT87402.1},CDL23_10790	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PKP6	UniRef90_A0A2N5PKP6
Cluster_1059	UniRef90_GO	GO:0003677	TetR family transcriptional regulator	CDL25_02025{ECO:0000313|EMBL:PLT70600.1},DXC31_05545	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P631	UniRef90_A0A2N5P631
Cluster_1059	UniRef90_PfamDomain	PF00440;PF14278	TetR family transcriptional regulator	CDL25_02025{ECO:0000313|EMBL:PLT70600.1},DXC31_05545	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P631	UniRef90_A0A2N5P631
Cluster_106	UniRef90_GO	GO:0003677;GO:0006355	Transcriptional regulator, LacI family	RUMGNA_01967{ECO:0000313|EMBL:EDN77658.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B339	UniRef90_A7B339
Cluster_106	UniRef90_PfamDomain	PF00356	Transcriptional regulator, LacI family	RUMGNA_01967{ECO:0000313|EMBL:EDN77658.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B339	UniRef90_A7B339
Cluster_106	UniRef90_eggNOG	COG1609;ENOG4105ETE	Transcriptional regulator, LacI family	RUMGNA_01967{ECO:0000313|EMBL:EDN77658.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B339	UniRef90_A7B339
Cluster_1060	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1061	UniRef90_GO	GO:0008236;GO:0016021	Signal peptidase I	sipP{ECO:0000313|EMBL:CUO63738.1};lepB{ECO:0000313|EMBL:RGK45538.1};DXB72_05665{ECO:0000313|EMBL:RGN24193.1},DXB99_08295	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174GRD0	UniRef90_A0A174GRD0
Cluster_1061	UniRef90_PfamDomain	PF00717	Signal peptidase I	sipP{ECO:0000313|EMBL:CUO63738.1};lepB{ECO:0000313|EMBL:RGK45538.1};DXB72_05665{ECO:0000313|EMBL:RGN24193.1},DXB99_08295	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174GRD0	UniRef90_A0A174GRD0
Cluster_1062	UniRef90_GO	GO:0016301	Cytidylate kinase	EUBREC_1239{ECO:0000313|EMBL:ACR74999.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZHI7	UniRef90_C4ZHI7
Cluster_1063	UniRef90_GO	GO:0016021;GO:0043565	Transcriptional regulator	LD38_06860{ECO:0000313|EMBL:PWE84065.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A2U2EHR6	UniRef90_A0A2U2EHR6
Cluster_1063	UniRef90_PfamDomain	PF01381	Transcriptional regulator	LD38_06860{ECO:0000313|EMBL:PWE84065.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A2U2EHR6	UniRef90_A0A2U2EHR6
Cluster_1064	UniRef90_GO	GO:0016021	Uncharacterized protein	RUMGNA_02476{ECO:0000313|EMBL:EDN77269.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B4J2	UniRef90_A7B4J2
Cluster_1064	UniRef90_eggNOG	ENOG41061XK;ENOG41126B3	Uncharacterized protein	RUMGNA_02476{ECO:0000313|EMBL:EDN77269.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B4J2	UniRef90_A7B4J2
Cluster_1065	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	DWY38_08650{ECO:0000313|EMBL:RGR54283.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V192	UniRef90_A0A395V192
Cluster_1066	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1067	UniRef90_uncharacterized	UniRef90_uncharacterized	NUDIX domain-containing protein	DXD13_12065{ECO:0000313|EMBL:RGK41579.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A3E4LVX3	UniRef90_A0A3E4LVX3
Cluster_1068	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1069	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_107	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	DW001_09565{ECO:0000313|EMBL:RHL78306.1},DW951_14935	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395ZE48	UniRef90_A0A395ZE48
Cluster_1070	UniRef90_GO	GO:0006541	Aminodeoxychorismate/anthranilate synthase component II	CDL24_06550{ECO:0000313|EMBL:PLT78279.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PST5	UniRef90_A0A2N5PST5
Cluster_1070	UniRef90_PfamDomain	PF00117	Aminodeoxychorismate/anthranilate synthase component II	CDL24_06550{ECO:0000313|EMBL:PLT78279.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PST5	UniRef90_A0A2N5PST5
Cluster_1071	UniRef90_GO	GO:0003676;GO:0008168;GO:0031167	16S rRNA (Guanine(966)-N(2))-methyltransferase RsmD	rsmD{ECO:0000313|EMBL:PLT61721.1};CDL18_10935{ECO:0000313|EMBL:PLT53951.1},CDL23_07695	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NW26	UniRef90_A0A2N5NW26
Cluster_1072	UniRef90_PfamDomain	PF01613	Flavin reductase family protein	DW001_03080{ECO:0000313|EMBL:RHL81936.1},DXB72_05820	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FIH9	UniRef90_A0A396FIH9
Cluster_1072	UniRef90_uncharacterized	UniRef90_uncharacterized	Flavin reductase family protein	DW001_03080{ECO:0000313|EMBL:RHL81936.1},DXB72_05820	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FIH9	UniRef90_A0A396FIH9
Cluster_1073	UniRef90_GO	GO:0003677	HTH-type dhaKLM operon transcriptional activator dhaS	dhaS{ECO:0000313|EMBL:CUN23274.1};ERS852577_03039{ECO:0000313|EMBL:CUN23274.1}	Clostridiales	186802	[Ruminococcus] torques	33039	A0A173V8B1	UniRef90_A0A173V8B1
Cluster_1073	UniRef90_PfamDomain	PF00440;PF14278	HTH-type dhaKLM operon transcriptional activator dhaS	dhaS{ECO:0000313|EMBL:CUN23274.1};ERS852577_03039{ECO:0000313|EMBL:CUN23274.1}	Clostridiales	186802	[Ruminococcus] torques	33039	A0A173V8B1	UniRef90_A0A173V8B1
Cluster_1074	UniRef90_PfamDomain	PF01936	Uncharacterized protein	EUBREC_2370{ECO:0000313|EMBL:ACR76101.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZEY0	UniRef90_C4ZEY0
Cluster_1074	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	EUBREC_2370{ECO:0000313|EMBL:ACR76101.1}	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZEY0	UniRef90_C4ZEY0
Cluster_1075	UniRef90_GO	GO:0016747	N-acetyltransferase	CDL24_08895{ECO:0000313|EMBL:PLT77472.1},CDL25_10360	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P059	UniRef90_A0A2N5P059
Cluster_1075	UniRef90_PfamDomain	PF13302	N-acetyltransferase	CDL24_08895{ECO:0000313|EMBL:PLT77472.1},CDL25_10360	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P059	UniRef90_A0A2N5P059
Cluster_1076	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	CDL18_04345{ECO:0000313|EMBL:PLT56898.1}	Ruminococcus gnavus	33038	Ruminococcus gnavus	33038	A0A2N5NKP1	UniRef90_A0A2N5NKP1
Cluster_1077	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1078	UniRef90_GO	GO:0000287;GO:0004765;GO:0005524;GO:0005737;GO:0009073;GO:0009423	Shikimate kinase	aroK{ECO:0000256|HAMAP-Rule:MF_00109};CDL25_02715{ECO:0000313|EMBL:PLT70281.1},CDL27_01225	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NV88	UniRef90_A0A2N5NV88
Cluster_1078	UniRef90_PfamDomain	PF01202	Shikimate kinase	aroK{ECO:0000256|HAMAP-Rule:MF_00109};CDL25_02715{ECO:0000313|EMBL:PLT70281.1},CDL27_01225	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NV88	UniRef90_A0A2N5NV88
Cluster_1079	UniRef90_PfamDomain	PF01478	Uncharacterized protein	DW951_03215{ECO:0000313|EMBL:RHA06141.1},DWY38_13645	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395UV90	UniRef90_A0A395UV90
Cluster_1079	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	DW951_03215{ECO:0000313|EMBL:RHA06141.1},DWY38_13645	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395UV90	UniRef90_A0A395UV90
Cluster_108	UniRef90_GO	GO:0003700;GO:0043565	AraC family transcriptional regulator	CDL24_08410{ECO:0000313|EMBL:PLT77860.1},CDL25_08830	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P122	UniRef90_A0A2N5P122
Cluster_108	UniRef90_PfamDomain	PF02311;PF12833	AraC family transcriptional regulator	CDL24_08410{ECO:0000313|EMBL:PLT77860.1},CDL25_08830	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P122	UniRef90_A0A2N5P122
Cluster_1080	UniRef90_GO	GO:0005525;GO:0009236;GO:0043752	Uncharacterized protein	HMPREF0991_01035{ECO:0000313|EMBL:EGN49244.1}	Clostridiales	186802	Lachnospiraceae bacterium 2_1_58FAA	658082	F7JV66	UniRef90_F7JV66
Cluster_1080	UniRef90_PfamDomain	PF02283	Uncharacterized protein	HMPREF0991_01035{ECO:0000313|EMBL:EGN49244.1}	Clostridiales	186802	Lachnospiraceae bacterium 2_1_58FAA	658082	F7JV66	UniRef90_F7JV66
Cluster_1081	UniRef90_GO	GO:0004045;GO:0005737;GO:0006412	Peptidyl-tRNA hydrolase	pth{ECO:0000255|HAMAP-Rule:MF_00083};EUBREC_0457	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZBV8	UniRef90_C4ZBV8
Cluster_1081	UniRef90_KEGG-KOs	K01056	Peptidyl-tRNA hydrolase	pth{ECO:0000255|HAMAP-Rule:MF_00083};EUBREC_0457	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZBV8	UniRef90_C4ZBV8
Cluster_1081	UniRef90_PfamDomain	PF01195	Peptidyl-tRNA hydrolase	pth{ECO:0000255|HAMAP-Rule:MF_00083};EUBREC_0457	Clostridiales	186802	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZBV8	UniRef90_C4ZBV8
Cluster_1082	UniRef90_GO	GO:0008236;GO:0016021	Signal peptidase I	lepB{ECO:0000313|EMBL:PLT78116.1};CDL18_12150{ECO:0000313|EMBL:PLT53542.1},CDL23_07095	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PSE9	UniRef90_A0A2N5PSE9
Cluster_1082	UniRef90_PfamDomain	PF00717	Signal peptidase I	lepB{ECO:0000313|EMBL:PLT78116.1};CDL18_12150{ECO:0000313|EMBL:PLT53542.1},CDL23_07095	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PSE9	UniRef90_A0A2N5PSE9
Cluster_1083	UniRef90_uncharacterized	UniRef90_uncharacterized	Sigma-70 family RNA polymerase sigma factor	DXC31_09635{ECO:0000313|EMBL:RGM22823.1},DXD36_15060	Clostridiales	186802	Ruminococcus gnavus	33038	A0A3E4K317	UniRef90_A0A3E4K317
Cluster_1084	UniRef90_uncharacterized	UniRef90_uncharacterized	Catalase	CDL20_04500{ECO:0000313|EMBL:PLT88396.1},CDL25_03665	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P510	UniRef90_A0A2N5P510
Cluster_1085	UniRef90_GO	GO:0016747	N-acetyltransferase	ydaF_1{ECO:0000313|EMBL:CUN04272.1};ydaF_2{ECO:0000313|EMBL:CUO14567.1};DXB72_10335{ECO:0000313|EMBL:RGN22481.1},DXD95_10530	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173TN21	UniRef90_A0A173TN21
Cluster_1085	UniRef90_PfamDomain	PF13302	N-acetyltransferase	ydaF_1{ECO:0000313|EMBL:CUN04272.1};ydaF_2{ECO:0000313|EMBL:CUO14567.1};DXB72_10335{ECO:0000313|EMBL:RGN22481.1},DXD95_10530	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173TN21	UniRef90_A0A173TN21
Cluster_1086	UniRef90_PfamDomain	PF00300	Histidine phosphatase family protein	DWY38_04395{ECO:0000313|EMBL:RGR55970.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V2L1	UniRef90_A0A395V2L1
Cluster_1086	UniRef90_uncharacterized	UniRef90_uncharacterized	Histidine phosphatase family protein	DWY38_04395{ECO:0000313|EMBL:RGR55970.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V2L1	UniRef90_A0A395V2L1
Cluster_1087	UniRef90_GO	GO:0003723;GO:0031564	Antitermination regulator	CDL20_13285{ECO:0000313|EMBL:PLT83623.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PX36	UniRef90_A0A2N5PX36
Cluster_1087	UniRef90_PfamDomain	PF03861	Antitermination regulator	CDL20_13285{ECO:0000313|EMBL:PLT83623.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PX36	UniRef90_A0A2N5PX36
Cluster_1088	UniRef90_PfamDomain	PF13635	Uncharacterized protein	ERS852417_01446{ECO:0000313|EMBL:CUO03194.1},	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	A0A0M6WLU2	UniRef90_A0A0M6WLU2
Cluster_1088	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	ERS852417_01446{ECO:0000313|EMBL:CUO03194.1},	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	A0A0M6WLU2	UniRef90_A0A0M6WLU2
Cluster_1089	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_109	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1090	UniRef90_PfamDomain	PF00440;PF14278	TetR family transcriptional regulator	DW001_07035{ECO:0000313|EMBL:RHL80092.1},DW951_05680	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FLY2	UniRef90_A0A396FLY2
Cluster_1090	UniRef90_uncharacterized	UniRef90_uncharacterized	TetR family transcriptional regulator	DW001_07035{ECO:0000313|EMBL:RHL80092.1},DW951_05680	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FLY2	UniRef90_A0A396FLY2
Cluster_1091	UniRef90_uncharacterized	UniRef90_uncharacterized	N-acetyltransferase	DXC31_05110{ECO:0000313|EMBL:RGM23965.1},DXD36_04850	Clostridiales	186802	Ruminococcus gnavus	33038	A0A3E4V9Q4	UniRef90_A0A3E4V9Q4
Cluster_1092	UniRef90_GO	GO:0005737;GO:0006417;GO:0044238	Ribosome hibernation promoting factor	yvyD{ECO:0000313|EMBL:CUM70753.1};hpf{ECO:0000256|HAMAP-Rule:MF_00839},raiA;DXB72_12350{ECO:0000313|EMBL:RGN21348.1},ERS852580_00154	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173QYN4	UniRef90_A0A173QYN4
Cluster_1092	UniRef90_PfamDomain	PF02482;PF16321	Ribosome hibernation promoting factor	yvyD{ECO:0000313|EMBL:CUM70753.1};hpf{ECO:0000256|HAMAP-Rule:MF_00839},raiA;DXB72_12350{ECO:0000313|EMBL:RGN21348.1},ERS852580_00154	Clostridiales	186802	[Eubacterium] rectale	39491	A0A173QYN4	UniRef90_A0A173QYN4
Cluster_1093	UniRef90_GO	GO:0016787	Metal-dependent hydrolase	CDL20_08860{ECO:0000313|EMBL:PLT86280.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PZG0	UniRef90_A0A2N5PZG0
Cluster_1093	UniRef90_PfamDomain	PF01863	Metal-dependent hydrolase	CDL20_08860{ECO:0000313|EMBL:PLT86280.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PZG0	UniRef90_A0A2N5PZG0
Cluster_1094	UniRef90_PfamDomain	PF01066	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA{ECO:0000313|EMBL:RGR57151.1};DWY38_01975{ECO:0000313|EMBL:RGR57151.1},DXB99_00740	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V693	UniRef90_A0A395V693
Cluster_1094	UniRef90_uncharacterized	UniRef90_uncharacterized	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA{ECO:0000313|EMBL:RGR57151.1};DWY38_01975{ECO:0000313|EMBL:RGR57151.1},DXB99_00740	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395V693	UniRef90_A0A395V693
Cluster_1095	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	CDL25_09115{ECO:0000313|EMBL:PLT68749.1},CDL27_14470	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P0T1	UniRef90_A0A2N5P0T1
Cluster_1096	UniRef90_GO	GO:0016810	Uncharacterized protein	HMPREF0991_00018{ECO:0000313|EMBL:EGN49684.1}	Clostridiales	186802	Lachnospiraceae bacterium 2_1_58FAA	658082	F7JSP2	UniRef90_F7JSP2
Cluster_1096	UniRef90_PfamDomain	PF01979	Uncharacterized protein	HMPREF0991_00018{ECO:0000313|EMBL:EGN49684.1}	Clostridiales	186802	Lachnospiraceae bacterium 2_1_58FAA	658082	F7JSP2	UniRef90_F7JSP2
Cluster_1097	UniRef90_GO	GO:0000166;GO:0004422;GO:0005737;GO:0006166;GO:0032264;GO:0046872;GO:0052657	Hypoxanthine phosphoribosyltransferase	hpt{ECO:0000313|EMBL:CUM92596.1};DXB72_13260{ECO:0000313|EMBL:RGN20673.1},DXD95_02710	Clostridiales	186802	[Eubacterium] rectale	39491	A0A0M6WC67	UniRef90_A0A0M6WC67
Cluster_1097	UniRef90_PfamDomain	PF00156	Hypoxanthine phosphoribosyltransferase	hpt{ECO:0000313|EMBL:CUM92596.1};DXB72_13260{ECO:0000313|EMBL:RGN20673.1},DXD95_02710	Clostridiales	186802	[Eubacterium] rectale	39491	A0A0M6WC67	UniRef90_A0A0M6WC67
Cluster_1098	UniRef90_PfamDomain	PF04073	Prolyl-tRNA synthetase associated domain-containing protein	DWY38_15215{ECO:0000313|EMBL:RGR52185.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395UWJ8	UniRef90_A0A395UWJ8
Cluster_1098	UniRef90_uncharacterized	UniRef90_uncharacterized	Prolyl-tRNA synthetase associated domain-containing protein	DWY38_15215{ECO:0000313|EMBL:RGR52185.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395UWJ8	UniRef90_A0A395UWJ8
Cluster_1099	UniRef90_uncharacterized	UniRef90_uncharacterized	Stage V sporulation protein T	spoVT{ECO:0000313|EMBL:RGM23715.1};DXC31_06215{ECO:0000313|EMBL:RGM23715.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A3E4V910	UniRef90_A0A3E4V910
Cluster_11	UniRef90_GO	GO:0005524;GO:0016020;GO:0043211	Galactoside ABC transporter, ATP-binding protein	EUBREC_0478{ECO:0000313|EMBL:ACR74269.1}	Firmicutes	1239	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZBX9	UniRef90_C4ZBX9
Cluster_11	UniRef90_KEGG-KOs	K10542	Galactoside ABC transporter, ATP-binding protein	EUBREC_0478{ECO:0000313|EMBL:ACR74269.1}	Firmicutes	1239	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZBX9	UniRef90_C4ZBX9
Cluster_11	UniRef90_PfamDomain	PF00005	Galactoside ABC transporter, ATP-binding protein	EUBREC_0478{ECO:0000313|EMBL:ACR74269.1}	Firmicutes	1239	Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990)	515619	C4ZBX9	UniRef90_C4ZBX9
Cluster_110	UniRef90_GO	GO:0016021	Uncharacterized protein	RUMGNA_03210{ECO:0000313|EMBL:EDN76530.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B6J7	UniRef90_A7B6J7
Cluster_110	UniRef90_eggNOG	ENOG4106UJG;ENOG410YNH5	Uncharacterized protein	RUMGNA_03210{ECO:0000313|EMBL:EDN76530.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B6J7	UniRef90_A7B6J7
Cluster_1100	UniRef90_GO	GO:0016021	Stage II sporulation protein M	CDL18_08380{ECO:0000313|EMBL:PLT55304.1},CDL20_06150	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P4Y1	UniRef90_A0A2N5P4Y1
Cluster_1101	UniRef90_GO	GO:0016021	Uncharacterized protein	BHW24_00120{ECO:0000313|EMBL:OLA17917.1}	Clostridiales	186802	[Eubacterium] eligens	39485	A0A1Q6PJ99	UniRef90_A0A1Q6PJ99
Cluster_1101	UniRef90_PfamDomain	PF14584	Uncharacterized protein	BHW24_00120{ECO:0000313|EMBL:OLA17917.1}	Clostridiales	186802	[Eubacterium] eligens	39485	A0A1Q6PJ99	UniRef90_A0A1Q6PJ99
Cluster_1102	UniRef90_GO	GO:0016021	Uncharacterized protein	BN626_02372{ECO:0000313|EMBL:CDC69406.1}	Clostridiales	186802	Eubacterium rectale CAG:36	1263079	R6TNE7	UniRef90_R6TNE7
